,id_instal,codi_carrer,tipus_via,nom_carrer,num_carrer,codi_barri,nom_barri,codi_districte,nom_districte,latitud,longitud,etrs89_x,etrs89_y,data_instalacio,data_desinstalacio,font,geometry,index_right,tram,descripció,coordenades
67,707,197302,C,Marina,155,5,el Fort Pienc,2,L'Eixample,41.398089,2.181526,431580.607,4583273.454,26/01/2016,08/11/2016,OCI,POINT (2.181526 41.398089),420,422,Marina (Gran Via a Meridiana),"2.181175682933101,41.39909382737082,2.186616488255957,41.39492067067148,2.186611915801642,41.39483563458524,2.18669938320788,41.39471758155104,2.186801251949682,41.39467656280116"
68,726,76308,Pl,Centre,11,19,les Corts,4,Les Corts,41.38204,2.13592,427750.458,4581528.776,28/01/2016,,TRÀNSIT,POINT (2.13592 41.38204),128,129,Av. Madrid (Carles III a Numància),"2.139074460880526,41.3831986539319,2.137559363521913,41.38256280226404,2.135515401716444,41.38175142494667,2.13426262487378,41.38134034711919,2.133530803579016,41.38115938474708,2.132354737176412,41.38082403366494,2.131738824177469,41.38061680399022,2.131310647838465,41.3804642989339,2.130703827329763,41.38021151828762,2.129313840060438,41.37950856529406"
69,727,143904,Rda,General Mitre,149,25,la Bonanova,5,Sarrià-Sant Gervasi,41.403409,2.138553,427994.195,4583898.894,28/01/2016,21/03/2022,TRÀNSIT,POINT (2.138553 41.403409),97,98,Mitre (Balmes a Via Augusta),"2.132800858458508,41.39785415475829,2.132937330077633,41.39807141656736,2.13411222033028,41.39941658136412,2.135770747903478,41.40091402819377,2.13665453334331,41.40170272103191,2.137374723617946,41.40238820568018,2.137865194226114,41.40288193796688,2.139312161260245,41.4038715726179,2.14054542416914,41.40443786266614"
70,728,143904,Rda,General Mitre,137,25,la Bonanova,5,Sarrià-Sant Gervasi,41.402451,2.137393,427896.148,4583793.539,28/01/2016,,TRÀNSIT,POINT (2.137393 41.402451),97,98,Mitre (Balmes a Via Augusta),"2.132800858458508,41.39785415475829,2.132937330077633,41.39807141656736,2.13411222033028,41.39941658136412,2.135770747903478,41.40091402819377,2.13665453334331,41.40170272103191,2.137374723617946,41.40238820568018,2.137865194226114,41.40288193796688,2.139312161260245,41.4038715726179,2.14054542416914,41.40443786266614"
71,786,11200,C,Almogàvers,120,66,el Parc i la Llacuna del Poblenou,10,Sant Martí,41.397383,2.190215,432306.225,4583188.274,19/12/2015,14/06/2016,OCI,POINT (2.190215 41.397383),283,284,Almogàvers (Badajoz a Marina),"2.193790354926084,41.39991349454472,2.187099178538201,41.39493907558347,2.187147408874426,41.39483629126918,2.1871375517868,41.39475553479705,2.187079006169905,41.39468215975906"
72,806,273003,C,Quito,14,58,Baró de Viver,9,Sant Andreu,41.446353,2.200934,433252.421,4588616.566,18/02/2016,06/05/2022,TRÀNSIT,POINT (2.200934 41.446353),493,534,Ronda Litoral (Nus de la Trinitat a Potosí),"2.206062333803802,41.44356616311283,2.201961946861377,41.44804289389951,2.200663088952131,41.44881362403847,2.197777924171125,41.44949306786887,2.196633557528038,41.44990657344401"
73,826,284804,C,Robador,31,1,el Raval,1,Ciutat Vella,41.379396,2.170909,430673.242,4581206.666,11/03/2016,17/11/2016,OCI,POINT (2.170909 41.379396),167,168,Paral.lel (Ronda de Sant Pau a Josep Carner),"2.167816301234855,41.37498443097444,2.170053678754829,41.37498037614426,2.175315866190084,41.37468859847726,2.175588886421747,41.37452956680852,2.175962748986153,41.37437372698415"
74,827,21306,C,Arc del Teatre,5,1,el Raval,1,Ciutat Vella,41.378242,2.175112,431023.452,4581075.134,11/03/2016,17/11/2016,OCI,POINT (2.175112 41.378242),291,292,Passeig de Colom (Pl. Antonio López a Pl. Portal de la Pau),"2.182102513985287,41.38137656982789,2.177895016062157,41.37616695259703"
75,846,162002,Av,Josep Tarradellas,120,8,l'Antiga Esquerra de l'Eixample,2,L'Eixample,41.390615,2.14393,428429.605,4582474.094,21/03/2016,29/03/2016,TRÀNSIT,POINT (2.14393 41.390615),118,119,Av. Sarrià (Urgell a Diagonal),"2.148244542341879,41.38985949424406,2.139525152655226,41.39115510234785"
76,847,162002,Av,Josep Tarradellas,151,19,les Corts,4,Les Corts,41.391342,2.143644,428406.478,4582554.979,21/03/2016,,TRÀNSIT,POINT (2.143644 41.391342),118,119,Av. Sarrià (Urgell a Diagonal),"2.148244542341879,41.38985949424406,2.139525152655226,41.39115510234785"
77,926,112208,C,Escudellers,34,2,el Barri Gòtic,1,Ciutat Vella,41.380128,2.176933,431177.722,4581283.046,12/04/2016,02/03/2017,OCI,POINT (2.176933 41.380128),291,292,Passeig de Colom (Pl. Antonio López a Pl. Portal de la Pau),"2.182102513985287,41.38137656982789,2.177895016062157,41.37616695259703"
78,927,167709,C,Joaquín Costa,33,1,el Raval,1,Ciutat Vella,41.382336,2.165958,430262.387,4581537.016,12/04/2016,28/11/2016,OCI,POINT (2.165958 41.382336),172,173,Ronda de Sant Antoni (Ronda de Sant Pau a Pl Universitat),"2.163154056295562,41.37869950417274,2.164064774933985,41.38534197303842"
79,928,298004,C,Sant Carles,27,3,la Barceloneta,1,Ciutat Vella,41.379559,2.191076,432359.737,4581208.798,12/04/2016,28/11/2016,OCI,POINT (2.191076 41.379559),390,391,Pg. Joan de Borbó (Pepe Rubianes a Dr. Aiguader),"2.18815,41.37803,2.18782,41.37882,2.18779,41.37892,2.18754,41.37951,2.18751,41.3796,2.18722,41.3803,2.18718,41.38039,2.18689,41.38119,2.18688,41.38126,2.1867,41.38168,2.18665,41.3818,2.1865,41.38195,2.18643,41.38201"
80,966,184708,Ptge,Llavallol,17,32,el Camp d'en Grassot i Gràcia Nova,6,Gràcia,41.405397,2.167532,430418.578,4584095.897,18/05/2016,14/11/2017,OCI,POINT (2.167532 41.405397),416,418,Maria Claret (Passeig de Maragall a Lepant),"2.164312377160027,41.40356583507976,2.171057108146326,41.40864034226133"
81,1006,167505,Pl,Joanic,7,31,la Vila de Gràcia,6,Gràcia,41.405521,2.162211,429973.94,4584113.95,18/04/2016,01/03/2017,OCI,POINT (2.162211 41.405521),509,466,Escorial (Pl. Joanic a Camèlies),"2.16311468947372,41.40532750037832,2.158197340478747,41.41060449753257"
82,1026,348500,C,Ulldecona,27,12,la Marina del Prat Vermell,3,Sants-Montjuïc,41.350292,2.139862,428045.027,4578000.835,12/05/2016,,TRÀNSIT,POINT (2.139862 41.350292),489,530,Ronda Litoral (Passeig de la Zona Franca a Estació de Can Tunis),"2.14689, 41.34946, 2.14681, 41.34943, 2.14622, 41.34918, 2.14569, 41.34896, 2.14538, 41.34883, 2.14497, 41.34866, 2.14428, 41.34838, 2.1434, 41.34801, 2.14302, 41.34786, 2.14269, 41.34773, 2.14194, 41.34742, 2.14142, 41.34721, 2.14054, 41.34686, 2.14008, 41.34668, 2.13965, 41.34651, 2.13856, 41.34612, 2.1378400000000006, 41.34587, 2.13673, 41.345490000000005, 2.13582, 41.34517, 2.1349, 41.34486, 2.13397, 41.34454, 2.13305, 41.34422, 2.13214, 41.34392, 2.13122, 41.3436, 2.13032, 41.34329, 2.12959, 41.34304, 2.12886, 41.34279, 2.12667, 41.34204, 2.12586, 41.34176, 2.12362, 41.341, 2.12213, 41.34049, 2.12161, 41.34032, 2.12121, 41.34020000000001, 2.12066, 41.34006, 2.12045, 41.34001, 2.12007, 41.33993, 2.11966, 41.33986, 2.1196, 41.33985"
83,1027,348500,C,Ulldecona,77,12,la Marina del Prat Vermell,3,Sants-Montjuïc,41.352796,2.143929,428388.008,4578275.487,12/05/2016,09/06/2022,TRÀNSIT,POINT (2.143929 41.352796),148,149,Passeig de la Zona Franca (Foc a Ronda del Litoral),"2.141702805665782,41.35634614904937,2.146554023241893,41.34963336622748"
84,1046,138405,Pl,Gal·la Placídia,6,31,la Vila de Gràcia,6,Gràcia,41.399699,2.15241,429148.436,4583475.629,12/05/2016,30/05/2017,OCI,POINT (2.15241 41.399699),77,78,Via Augusta (Travessera de Gràcia a Príncep d'Astúries),"2.151275193676769,41.40049161123837,2.151593541895855,41.40026135469179,2.151748590406326,41.40011255669627,2.152082654397416,41.39972657657133,2.152556805685428,41.39921230615895,2.153317553728209,41.39850012894904"
85,1086,46409,Pg,Born,19,4,"Sant Pere, Santa Caterina i la Ribera",1,Ciutat Vella,41.384925,2.182772,431671.0,4581811.0,24/05/2016,08/06/2017,OCI,POINT (2.182772 41.384925),201,202,Comerç (Passeig Lluís Companys a Marquès de l'Argentera),"2.181385992954379,41.38991178971306,2.181346275758846,41.38969322198503,2.181419946488563,41.38862404619364,2.182045101584673,41.38686895011053,2.182175867678566,41.38666827390093,2.182435217590493,41.38631790109311,2.182709046713609,41.38604148620381,2.18440401061698,41.38476606086355,2.184954595699347,41.38443208032796"
86,1106,146902,Pl,Glòries Catalanes,19,65,el Clot,10,Sant Martí,41.404791,2.187438,432081.778,4584012.853,02/06/2016,25/08/2016,OBRES,POINT (2.187438 41.404791),279,280,Gran Via (Bac de Roda a Pl. de les Glòries),"2.198166146742195,41.41192955924139,2.188645643364298,41.404793822066,2.18844975947327,41.40468150333107,2.188242063386361,41.40457742864565,2.187930993934624,41.40448205619245,2.187642555807581,41.40441997928598,2.187388165229558,41.40440596987331,2.187101644587206,41.40435798201149,2.186827803329097,41.40428428362722,2.186508082240712,41.4041554614839,2.186138069467012,41.40394627323502"
87,1126,348408,C,Tuset,8,26,Galvany,5,Sarrià-Sant Gervasi,41.39545,2.152753,429172.441,4583003.592,12/05/2016,01/03/2017,OCI,POINT (2.152753 41.39545),103,104,Diagonal (Balmes a Pl. Francesc Macià),"2.145092239861253,41.39293570944426,2.154615811848437,41.395349647495"
88,1146,365702,Av,Mare de Déu de Montserrat,263,35,el Guinardó,7,Horta-Guinardó,41.42456,2.176158,431159.822,4586216.46,18/04/2016,01/03/2017,TRÀNSIT,POINT (2.176158 41.42456),508,465,Av. Mare Déu Montserrat (P. Maragall a Amílcar),"2.17654208691151,41.42499904812088,2.173133682898609,41.42019212242838"
89,1166,305100,Pg,Sant Joan,97,7,la Dreta de l'Eixample,2,L'Eixample,41.398882,2.17011,430627.176,4583370.537,17/06/2016,29/06/2016,TRÀNSIT,POINT (2.17011 41.398882),195,196,Passeig de Sant Joan (Pl. Verdaguer a Pl. Tetuan),"2.169614972671807,41.39913932765836,2.169967101265591,41.3989692548168,2.174403626128194,41.39570764516704,2.174676206229944,41.39535383643318,2.174837205264448,41.39500522175175,2.174935363891015,41.39482357276402,2.17500649527254,41.39468664316795,2.1750995499296,41.39457919278124"
90,1167,305100,Pg,Sant Joan,39,7,la Dreta de l'Eixample,2,L'Eixample,41.395867,2.174102,430957.671,4583032.698,17/06/2016,29/06/2016,TRÀNSIT,POINT (2.174102 41.395867),195,196,Passeig de Sant Joan (Pl. Verdaguer a Pl. Tetuan),"2.169614972671807,41.39913932765836,2.169967101265591,41.3989692548168,2.174403626128194,41.39570764516704,2.174676206229944,41.39535383643318,2.174837205264448,41.39500522175175,2.174935363891015,41.39482357276402,2.17500649527254,41.39468664316795,2.1750995499296,41.39457919278124"
91,1168,335100,Pl,Tetuan,4,7,la Dreta de l'Eixample,2,L'Eixample,41.394316,2.175891,431105.539,4582859.073,17/06/2016,29/06/2016,TRÀNSIT,POINT (2.175891 41.394316),197,198,Passeig de Sant Joan (Pl. Tetuan a Passeig Lluís Companys),"2.175110896977761,41.39455854972081,2.175287105708268,41.39446457091395,2.175508062934723,41.39446446284326,2.175667749343739,41.39447085334508,2.176008916127603,41.39433581350161,2.17623636129944,41.39425178230445,2.176441872327315,41.3941294823818,2.179803818550308,41.39161551147991,2.179924582786958,41.39147950159324,2.179929962156548,41.39139544959424,2.179898161331535,41.39111332756212"
92,1169,305100,Pg,Sant Joan,34,5,el Fort Pienc,2,L'Eixample,41.393295,2.177816,431265.454,4582744.133,17/06/2016,29/06/2016,TRÀNSIT,POINT (2.177816 41.393295),198,199,Passeig de Sant Joan (Passeig Lluís Companys a Pl. Tetuan),"2.176043094484588,41.39522597737633,2.176138778857912,41.39507227438767,2.176135191847564,41.39495052895595,2.176140147280508,41.39482320317642,2.176223373843429,41.39466895415215,2.176467812538714,41.39430716514379,2.17981909175367,41.39176555130456,2.180091397684814,41.39159768921588,2.180391602207514,41.39158037776557,2.180600442569958,41.39162541047244"
93,1170,305100,Pg,Sant Joan,15,7,la Dreta de l'Eixample,2,L'Eixample,41.392678,2.178319,431306.843,4582675.321,17/06/2016,29/06/2016,TRÀNSIT,POINT (2.178319 41.392678),197,198,Passeig de Sant Joan (Pl. Tetuan a Passeig Lluís Companys),"2.175110896977761,41.39455854972081,2.175287105708268,41.39446457091395,2.175508062934723,41.39446446284326,2.175667749343739,41.39447085334508,2.176008916127603,41.39433581350161,2.17623636129944,41.39425178230445,2.176441872327315,41.3941294823818,2.179803818550308,41.39161551147991,2.179924582786958,41.39147950159324,2.179929962156548,41.39139544959424,2.179898161331535,41.39111332756212"
94,1171,148307,Pg,Gràcia,124,31,la Vila de Gràcia,6,Gràcia,41.397772,2.158115,429623.234,4583256.978,17/06/2016,29/06/2016,TRÀNSIT,POINT (2.158115 41.397772),88,89,Gran de Gràcia (Pl. Joan Carles I a Travessera de Gràcia),"2.159532094534289,41.39673891803066,2.158083366076291,41.39783957898014,2.157771081921496,41.39788360441276,2.155479132654941,41.3998543433505"
95,1172,148307,Pg,Gràcia,111,31,la Vila de Gràcia,6,Gràcia,41.396968,2.158797,429679.4,4583167.165,17/06/2016,29/06/2016,TRÀNSIT,POINT (2.158797 41.396968),88,89,Gran de Gràcia (Pl. Joan Carles I a Travessera de Gràcia),"2.159532094534289,41.39673891803066,2.158083366076291,41.39783957898014,2.157771081921496,41.39788360441276,2.155479132654941,41.3998543433505"
96,1173,148307,Pg,Gràcia,51,7,la Dreta de l'Eixample,2,L'Eixample,41.392571,2.164247,430130.284,4582674.66,17/06/2016,29/06/2016,TRÀNSIT,POINT (2.164247 41.392571),238,239,Pg. de Gràcia (Av. Diagonal a Aragó),"2.159474732738096,41.3963794180611,2.159905102802122,41.39618789336557,2.164852573661078,41.39218290992083"
97,1174,148307,Pg,Gràcia,27,7,la Dreta de l'Eixample,2,L'Eixample,41.390799,2.16644,430311.695,4582476.112,17/06/2016,,TRÀNSIT,POINT (2.16644 41.390799),239,240,Pg. de Gràcia (Aragó a Gran Via),"2.164903156448137,41.39217340015062,2.167797049464717,41.38981416475585,2.167886267565164,41.38962464565567,2.168026339724996,41.38944338608712"
98,1175,148307,Pg,Gràcia,13,7,la Dreta de l'Eixample,2,L'Eixample,41.389653,2.167858,430429.031,4582347.78,17/06/2016,29/06/2016,TRÀNSIT,POINT (2.167858 41.389653),239,240,Pg. de Gràcia (Aragó a Gran Via),"2.164903156448137,41.39217340015062,2.167797049464717,41.38981416475585,2.167886267565164,41.38962464565567,2.168026339724996,41.38944338608712"
99,1186,305100,Pg,Sant Joan,97,7,la Dreta de l'Eixample,2,L'Eixample,41.398882,2.17011,430627.176,4583370.537,30/06/2016,15/03/2017,TRÀNSIT,POINT (2.17011 41.398882),195,196,Passeig de Sant Joan (Pl. Verdaguer a Pl. Tetuan),"2.169614972671807,41.39913932765836,2.169967101265591,41.3989692548168,2.174403626128194,41.39570764516704,2.174676206229944,41.39535383643318,2.174837205264448,41.39500522175175,2.174935363891015,41.39482357276402,2.17500649527254,41.39468664316795,2.1750995499296,41.39457919278124"
100,1187,305100,Pg,Sant Joan,39,7,la Dreta de l'Eixample,2,L'Eixample,41.395867,2.174102,430957.671,4583032.698,30/06/2016,30/09/2021,SUPERILLA,POINT (2.174102 41.395867),195,196,Passeig de Sant Joan (Pl. Verdaguer a Pl. Tetuan),"2.169614972671807,41.39913932765836,2.169967101265591,41.3989692548168,2.174403626128194,41.39570764516704,2.174676206229944,41.39535383643318,2.174837205264448,41.39500522175175,2.174935363891015,41.39482357276402,2.17500649527254,41.39468664316795,2.1750995499296,41.39457919278124"
101,1188,335100,Pl,Tetuan,4,7,la Dreta de l'Eixample,2,L'Eixample,41.394316,2.175891,431105.539,4582859.073,30/06/2016,24/10/2016,TRÀNSIT,POINT (2.175891 41.394316),197,198,Passeig de Sant Joan (Pl. Tetuan a Passeig Lluís Companys),"2.175110896977761,41.39455854972081,2.175287105708268,41.39446457091395,2.175508062934723,41.39446446284326,2.175667749343739,41.39447085334508,2.176008916127603,41.39433581350161,2.17623636129944,41.39425178230445,2.176441872327315,41.3941294823818,2.179803818550308,41.39161551147991,2.179924582786958,41.39147950159324,2.179929962156548,41.39139544959424,2.179898161331535,41.39111332756212"
102,1189,305100,Pg,Sant Joan,34,5,el Fort Pienc,2,L'Eixample,41.393295,2.177816,431265.454,4582744.133,30/06/2016,,TRÀNSIT,POINT (2.177816 41.393295),198,199,Passeig de Sant Joan (Passeig Lluís Companys a Pl. Tetuan),"2.176043094484588,41.39522597737633,2.176138778857912,41.39507227438767,2.176135191847564,41.39495052895595,2.176140147280508,41.39482320317642,2.176223373843429,41.39466895415215,2.176467812538714,41.39430716514379,2.17981909175367,41.39176555130456,2.180091397684814,41.39159768921588,2.180391602207514,41.39158037776557,2.180600442569958,41.39162541047244"
103,1190,305100,Pg,Sant Joan,15,7,la Dreta de l'Eixample,2,L'Eixample,41.392678,2.178319,431306.843,4582675.321,30/06/2016,15/03/2017,TRÀNSIT,POINT (2.178319 41.392678),197,198,Passeig de Sant Joan (Pl. Tetuan a Passeig Lluís Companys),"2.175110896977761,41.39455854972081,2.175287105708268,41.39446457091395,2.175508062934723,41.39446446284326,2.175667749343739,41.39447085334508,2.176008916127603,41.39433581350161,2.17623636129944,41.39425178230445,2.176441872327315,41.3941294823818,2.179803818550308,41.39161551147991,2.179924582786958,41.39147950159324,2.179929962156548,41.39139544959424,2.179898161331535,41.39111332756212"
104,1191,148307,Pg,Gràcia,124,31,la Vila de Gràcia,6,Gràcia,41.397772,2.158115,429623.234,4583256.978,30/06/2016,13/03/2017,TRÀNSIT,POINT (2.158115 41.397772),88,89,Gran de Gràcia (Pl. Joan Carles I a Travessera de Gràcia),"2.159532094534289,41.39673891803066,2.158083366076291,41.39783957898014,2.157771081921496,41.39788360441276,2.155479132654941,41.3998543433505"
105,1192,148307,Pg,Gràcia,111,31,la Vila de Gràcia,6,Gràcia,41.396968,2.158797,429679.4,4583167.165,30/06/2016,,TRÀNSIT,POINT (2.158797 41.396968),88,89,Gran de Gràcia (Pl. Joan Carles I a Travessera de Gràcia),"2.159532094534289,41.39673891803066,2.158083366076291,41.39783957898014,2.157771081921496,41.39788360441276,2.155479132654941,41.3998543433505"
106,1193,148307,Pg,Gràcia,81,7,la Dreta de l'Eixample,2,L'Eixample,41.394328,2.162069,429950.045,4582871.451,30/06/2016,,TRÀNSIT,POINT (2.162069 41.394328),238,239,Pg. de Gràcia (Av. Diagonal a Aragó),"2.159474732738096,41.3963794180611,2.159905102802122,41.39618789336557,2.164852573661078,41.39218290992083"
107,1194,148307,Pg,Gràcia,51,7,la Dreta de l'Eixample,2,L'Eixample,41.392571,2.164247,430130.284,4582674.66,30/06/2016,29/09/2021,TRÀNSIT,POINT (2.164247 41.392571),238,239,Pg. de Gràcia (Av. Diagonal a Aragó),"2.159474732738096,41.3963794180611,2.159905102802122,41.39618789336557,2.164852573661078,41.39218290992083"
108,1195,148307,Pg,Gràcia,13,7,la Dreta de l'Eixample,2,L'Eixample,41.389653,2.167858,430429.031,4582347.78,30/06/2016,29/09/2021,TRÀNSIT,POINT (2.167858 41.389653),239,240,Pg. de Gràcia (Aragó a Gran Via),"2.164903156448137,41.39217340015062,2.167797049464717,41.38981416475585,2.167886267565164,41.38962464565567,2.168026339724996,41.38944338608712"
109,1196,305100,Pg,Sant Joan,82,7,la Dreta de l'Eixample,2,L'Eixample,41.397398,2.172381,430815.407,4583204.012,30/06/2016,,TRÀNSIT,POINT (2.172381 41.397398),196,197,Passeig de Sant Joan (Pl. Tetuan a Pl. Verdaguer),"2.169970062191635,41.3993080837622,2.170138163590296,41.39915866925756,2.170143383958314,41.39907645207663,2.174391566016745,41.39588335753915,2.174782550446377,41.39559907042727,2.175088722005323,41.39546972753909,2.175440522131513,41.39539768496825,2.175776544298704,41.39538069891727,2.176060752952276,41.39522250537335"
